timestamp,city,aqi,weather_icon,wind_speed,humidity,temperature,pm25,pm10,o3,no2,so2,co
2025-04-03T10:00:31.175948+07:00,Trà Vinh,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.7 km/h,55%,30.0°C,13.6,N/A,N/A,N/A,N/A,N/A
2025-04-03T10:39:05.536496+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,23.8 km/h,51%,31.1°C,11.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T11:24:53.322178+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.1 km/h,48%,32.2°C,11.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T12:19:31.430314+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,24.9 km/h,47%,32.8°C,11.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T13:28:28.374062+07:00,Trà Vinh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,45%,32.8°C,11.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T14:20:03.262191+07:00,Trà Vinh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,21.2 km/h,60%,28.9°C,11.8,N/A,N/A,N/A,N/A,N/A
2025-04-03T15:26:17.567430+07:00,Trà Vinh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,23.2 km/h,54%,30.0°C,11.8,N/A,N/A,N/A,N/A,N/A
2025-04-03T16:21:41.329129+07:00,Trà Vinh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,23.8 km/h,55%,30.0°C,11.8,N/A,N/A,N/A,N/A,N/A
2025-04-03T17:21:10.226474+07:00,Trà Vinh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,21.4 km/h,64%,27.8°C,16.1,N/A,N/A,N/A,N/A,N/A
2025-04-03T18:17:42.449917+07:00,Trà Vinh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.3 km/h,74%,26.1°C,16.1,N/A,N/A,N/A,N/A,N/A
2025-04-03T19:38:43.484861+07:00,Trà Vinh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.9 km/h,77%,26.1°C,16.4,N/A,N/A,N/A,N/A,N/A
2025-04-03T20:29:25.191593+07:00,Trà Vinh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.9 km/h,76%,26.1°C,16.4,N/A,N/A,N/A,N/A,N/A
2025-04-03T21:19:43.829507+07:00,Trà Vinh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.1 km/h,77%,26.1°C,16.4,N/A,N/A,N/A,N/A,N/A
2025-04-03T22:19:30.579722+07:00,Trà Vinh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.9 km/h,78%,26.1°C,16.4,N/A,N/A,N/A,N/A,N/A
2025-04-03T23:24:14.411830+07:00,Trà Vinh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.2 km/h,79%,26.1°C,18.1,N/A,N/A,N/A,N/A,N/A
2025-04-04T00:17:46.166336+07:00,Trà Vinh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,78%,26.1°C,18.1,N/A,N/A,N/A,N/A,N/A
2025-04-04T01:27:04.552274+07:00,Trà Vinh,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.3 km/h,78%,25.0°C,18.1,N/A,N/A,N/A,N/A,N/A
2025-04-04T02:16:18.319101+07:00,Trà Vinh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.1 km/h,79%,25.0°C,18.7,N/A,N/A,N/A,N/A,N/A
2025-04-04T03:21:55.587763+07:00,Trà Vinh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.1 km/h,80%,25.0°C,18.7,N/A,N/A,N/A,N/A,N/A
2025-04-04T04:18:32.776924+07:00,Trà Vinh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.4 km/h,80%,25.0°C,18.7,N/A,N/A,N/A,N/A,N/A
2025-04-04T05:18:27.018315+07:00,Trà Vinh,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.1 km/h,81%,25.0°C,19.8,N/A,N/A,N/A,N/A,N/A
2025-04-04T06:20:37.383840+07:00,Trà Vinh,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.4 km/h,81%,25.0°C,19.8,N/A,N/A,N/A,N/A,N/A
2025-04-04T08:26:02.547219+07:00,Trà Vinh,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.9 km/h,69%,27.8°C,20.0,N/A,N/A,N/A,N/A,N/A
2025-04-04T10:00:24.389713+07:00,Trà Vinh,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.9 km/h,58%,30.0°C,20.0,N/A,N/A,N/A,N/A,N/A
2025-04-04T10:36:53.509153+07:00,Trà Vinh,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.9 km/h,54%,31.1°C,20.0,N/A,N/A,N/A,N/A,N/A
